CustomerID,Age,Gender,Location,OrderID,ProductID,Category,Price,Quantity,Discount(%),PaymentMethod,PurchaseDate,Rating,ShipmentTime(days),LateDelivery,CourierPartner,LastLogin(days),PurchaseFrequency,CartAbandonmentRate,ClicksPerSession,Revenue,Returned,ReturnReason,ChurnRiskScore
5000,31.0,Female,Rural,611098,60157,Clothing,50.95,1,15,Net Banking,2023-04-20 00:00:00,4.0,0.8,False,FedEx,20,High,0.43,5,43.31,False,,0.7
4361,61.0,Male,Suburban,440387,28085,Beauty,82.61,1,10,Net Banking,2023-04-20 01:00:00,5.0,3.4,False,Amazon Logistics,19,High,0.54,5,74.35,False,Other,0.1
7583,47.0,Male,Urban,582869,73883,Clothing,-14.74,3,10,COD,2023-04-20 02:00:00,3.0,2.5,True,DHL,44,High,0.06,3,-39.8,False,,0.32
8835,34.0,Male,Rural,122743,68147,Home,135.4,3,5,Net Banking,2023-04-20 03:00:00,2.0,3.2,False,UPS,46,Medium,0.43,6,385.89,False,,0.28
1006,49.0,Other,Rural,943171,23339,Home,75.56,1,0,Debit Card,2023-04-20 04:00:00,,3.0,False,FedEx,40,High,0.43,4,75.56,False,No Longer Needed,0.1
4267,63.0,Female,Urban,743780,25834,Clothing,114.43,1,20,Net Banking,2023-04-20 05:00:00,1.0,3.9,False,DHL,16,High,0.61,4,91.54,False,No Longer Needed,0.87
7564,23.0,Male,Rural,984588,86620,Beauty,46.89,4,5,Debit Card,2023-04-20 06:00:00,1.0,2.6,False,UPS,34,Low,0.38,5,178.18,False,No Longer Needed,0.81
5928,68.0,Female,Urban,754563,39543,Home,200.87,1,5,Net Banking,2023-04-20 07:00:00,4.0,1.2,True,UPS,40,Low,0.24,4,190.83,False,,0.79
3606,41.0,Male,Rural,312204,45930,Electronics,28.97,4,0,Debit Card,2023-04-20 08:00:00,2.0,1.8,False,UPS,59,Medium,0.24,8,115.88,False,Damaged,0.18
6906,23.0,Male,Rural,130339,51074,Clothing,75.08,1,20,Net Banking,2023-04-20 09:00:00,3.0,2.8,False,UPS,22,Low,0.13,8,60.06,True,Damaged,0.6
4273,44.0,Male,Urban,134121,70673,Electronics,159.95,4,15,Debit Card,2023-04-20 10:00:00,5.0,1.1,True,DHL,20,Low,0.7,4,543.83,False,Other,0.53
8611,35.0,Female,Urban,536211,39044,Electronics,42.53,2,15,Net Banking,2023-04-20 11:00:00,5.0,2.9,False,UPS,42,Medium,0.62,4,72.3,False,,0.61
1913,41.0,Other,Urban,476276,88673,Books,104.55,2,20,Debit Card,2023-04-20 12:00:00,2.0,3.1,False,UPS,53,High,0.58,3,167.28,False,,0.79
3011,54.0,Male,Urban,141446,44905,Electronics,131.34,4,20,COD,2023-04-20 13:00:00,2.0,2.5,False,DHL,51,Low,0.53,3,420.29,False,Other,0.09
2442,41.0,Male,Suburban,349380,64004,Electronics,24.68,3,15,Credit Card,2023-04-20 14:00:00,,3.3,False,DHL,20,Low,0.37,1,62.93,False,Other,0.19
6546,55.0,Male,Suburban,226530,72761,Books,66.57,2,5,Credit Card,2023-04-20 15:00:00,4.0,0.6,False,UPS,23,Medium,0.77,2,126.48,False,,0.28
2829,51.0,Other,Urban,538894,81484,Books,109.51,1,5,COD,2023-04-20 16:00:00,5.0,1.6,False,DHL,36,Low,0.92,3,104.03,True,,0.47
9767,57.0,Female,Suburban,860528,93725,Books,122.67,3,0,COD,2023-04-20 17:00:00,1.0,1.3,True,DHL,57,Low,0.44,7,368.01,True,Other,0.59
7468,64.0,Female,Urban,573468,98333,Beauty,58.89,1,20,Debit Card,2023-04-20 18:00:00,3.0,4.3,False,FedEx,17,High,0.41,7,47.11,False,Other,0.31
1929,32.0,Female,Urban,458486,79105,Books,192.03,2,5,Debit Card,2023-04-20 19:00:00,2.0,6.5,False,DHL,55,Medium,0.16,4,364.86,False,No Longer Needed,0.11
4699,28.0,Female,Rural,183404,36012,Beauty,124.05,1,5,Net Banking,2023-04-20 20:00:00,2.0,1.7,False,Amazon Logistics,43,High,0.67,2,117.85,False,Wrong Item,0.51
2054,39.0,Male,Urban,410062,73696,Clothing,138.83,4,0,Net Banking,2023-04-20 21:00:00,4.0,2.6,False,FedEx,18,High,0.56,3,555.32,False,No Longer Needed,0.06
6744,41.0,Other,Urban,196666,88513,Beauty,135.9,3,20,Credit Card,2023-04-20 22:00:00,,2.0,False,Amazon Logistics,4,High,0.99,5,326.16,False,Wrong Item,0.36
2900,18.0,Male,Urban,608594,31694,Clothing,21.83,2,0,Credit Card,2023-04-20 23:00:00,5.0,3.3,False,FedEx,43,Medium,0.58,4,43.66,False,Damaged,0.04
7980,35.0,Other,Urban,288307,54388,Books,94.26,3,0,Debit Card,2023-04-21 00:00:00,1.0,2.1,False,FedEx,26,Low,0.29,3,282.78,False,,0.22
8069,61.0,Female,Rural,630413,92368,Books,99.19,4,15,Debit Card,2023-04-21 01:00:00,1.0,3.4,False,FedEx,5,High,0.56,9,337.25,False,,0.11
4415,29.0,Other,Urban,338580,42835,Clothing,87.28,2,0,COD,2023-04-21 02:00:00,4.0,,True,FedEx,48,Medium,0.98,3,174.56,False,Damaged,0.45
1442,60.0,Male,Rural,876716,77398,Home,110.37,1,20,Debit Card,2023-04-21 03:00:00,4.0,1.2,False,DHL,13,Low,0.72,3,88.3,False,Other,0.24
7218,,Male,Urban,489566,28186,Beauty,-5.36,3,5,Net Banking,2023-04-21 04:00:00,5.0,3.4,False,Amazon Logistics,2,Medium,0.13,4,-15.28,False,Damaged,0.05
5652,57.0,Female,Rural,802871,39545,Electronics,106.4,2,5,COD,2023-04-21 05:00:00,5.0,0.3,True,DHL,0,High,0.34,1,202.16,False,Wrong Item,0.3
8939,24.0,Male,Suburban,333084,54391,Books,84.83,2,15,Debit Card,2023-04-21 06:00:00,3.0,2.6,True,DHL,30,Medium,0.3,5,144.21,False,Damaged,0.89
8833,,Male,Rural,391190,83855,Beauty,-5.8,4,20,Net Banking,2023-04-21 07:00:00,1.0,2.5,False,UPS,54,High,0.86,6,-18.56,False,,0.84
8597,38.0,Other,Rural,319368,55788,Beauty,121.12,2,5,Net Banking,2023-04-21 08:00:00,5.0,2.7,False,DHL,44,Medium,0.61,3,230.13,False,,0.88
5458,51.0,Male,Urban,484762,38401,Books,40.94,2,0,Credit Card,2023-04-21 09:00:00,4.0,2.5,True,FedEx,49,High,0.81,1,81.88,False,Other,0.39
7591,28.0,Female,Rural,634402,68611,Clothing,80.97,4,10,COD,2023-04-21 10:00:00,3.0,2.3,False,UPS,9,Low,0.18,8,291.49,False,Damaged,0.88
3309,39.0,Female,Rural,100637,22202,Books,87.28,1,10,Credit Card,2023-04-21 11:00:00,3.0,2.6,False,UPS,54,Medium,0.91,6,78.55,False,Other,0.95
7268,59.0,Male,Urban,662922,73368,Beauty,7.69,1,10,COD,2023-04-21 12:00:00,4.0,3.4,False,DHL,59,Medium,0.06,7,6.92,False,No Longer Needed,0.96
1910,52.0,Female,Suburban,450857,95658,Home,13.28,2,10,COD,2023-04-21 13:00:00,5.0,3.4,False,Amazon Logistics,30,Low,0.37,3,23.9,False,Wrong Item,0.12
5340,69.0,Other,Suburban,660064,43135,Clothing,127.27,1,0,Credit Card,2023-04-21 14:00:00,,3.2,False,UPS,50,High,0.01,4,127.27,False,Other,0.82
5009,46.0,Other,Suburban,778960,98121,Books,69.81,4,5,Credit Card,2023-04-21 15:00:00,5.0,,True,DHL,50,High,0.18,8,265.28,False,,0.34
7628,59.0,Male,Rural,388953,73535,Electronics,80.35,1,15,Debit Card,2023-04-21 16:00:00,4.0,,False,DHL,16,High,0.96,6,68.3,False,Wrong Item,0.45
3169,45.0,Male,Urban,552685,24897,Books,103.64,2,0,COD,2023-04-21 17:00:00,,5.3,True,FedEx,38,Low,0.08,5,207.28,False,No Longer Needed,0.66
3172,35.0,Other,Suburban,662656,31291,Beauty,12.09,4,5,Debit Card,2023-04-21 18:00:00,2.0,1.1,False,Amazon Logistics,59,Medium,0.15,4,45.94,False,Damaged,0.76
6668,31.0,Female,Suburban,177185,63408,Beauty,79.61,1,20,COD,2023-04-21 19:00:00,5.0,3.2,False,UPS,39,Medium,0.92,7,63.69,False,No Longer Needed,0.9
7313,35.0,Male,Suburban,505096,83830,Electronics,94.47,3,5,Net Banking,2023-04-21 20:00:00,1.0,2.3,False,Amazon Logistics,47,Medium,0.71,2,269.24,False,Damaged,0.96
9315,45.0,Male,Suburban,576535,64093,Clothing,188.23,3,5,Debit Card,2023-04-21 21:00:00,2.0,4.4,False,Amazon Logistics,15,Low,0.41,13,536.46,False,Damaged,0.77
9036,41.0,Female,Urban,356286,14507,Beauty,53.99,4,5,Credit Card,2023-04-21 22:00:00,,3.0,True,Amazon Logistics,26,High,0.07,7,205.16,False,Other,0.24
7789,25.0,Male,Suburban,812515,38854,Clothing,139.44,1,0,Net Banking,2023-04-21 23:00:00,2.0,,False,UPS,15,High,0.79,9,139.44,False,Wrong Item,0.51
1785,59.0,Female,Rural,478337,25475,Clothing,99.91,2,5,Credit Card,2023-04-22 00:00:00,2.0,3.7,False,UPS,51,High,0.49,8,189.83,False,,0.35
7139,62.0,Female,Rural,712050,54905,Books,43.22,3,5,Net Banking,2023-04-22 01:00:00,1.0,2.6,False,Amazon Logistics,40,Medium,0.32,3,123.18,False,No Longer Needed,0.87
7344,,Female,Urban,206745,89870,Clothing,68.35,1,20,Net Banking,2023-04-22 02:00:00,2.0,5.5,False,DHL,44,Low,0.36,3,54.68,False,,0.5
3416,21.0,Female,Suburban,427460,94366,Beauty,143.31,1,20,Debit Card,2023-04-22 03:00:00,,3.8,False,UPS,3,High,0.51,4,114.65,False,No Longer Needed,0.86
9988,44.0,Female,Suburban,695144,94285,Beauty,138.85,2,10,Credit Card,2023-04-22 04:00:00,1.0,4.4,False,FedEx,41,High,0.55,4,249.93,False,No Longer Needed,0.97
5154,53.0,Other,Rural,401355,50185,Home,73.99,2,0,Debit Card,2023-04-22 05:00:00,2.0,2.7,False,Amazon Logistics,52,Medium,0.82,4,147.98,False,Other,0.29
6619,22.0,Female,Urban,447613,74398,Clothing,117.19,1,5,Net Banking,2023-04-22 06:00:00,3.0,2.8,False,UPS,26,High,0.77,7,111.33,False,,0.03
2936,50.0,Other,Rural,965362,86593,Home,48.15,2,10,COD,2023-04-22 07:00:00,1.0,4.2,False,UPS,53,Medium,0.77,1,86.67,False,Other,0.21
4807,66.0,Female,Urban,860616,36427,Books,91.17,4,10,COD,2023-04-22 08:00:00,2.0,4.1,False,Amazon Logistics,8,High,0.73,8,328.21,False,Wrong Item,0.64
8151,51.0,Male,Urban,403561,65535,Home,78.52,3,0,Net Banking,2023-04-22 09:00:00,4.0,1.1,False,FedEx,24,Medium,0.76,4,235.56,False,Other,0.81
4236,47.0,Other,Urban,840018,86572,Clothing,146.59,3,10,Credit Card,2023-04-22 10:00:00,4.0,3.2,False,DHL,23,Medium,0.68,6,395.79,False,No Longer Needed,0.75
3352,25.0,Male,Rural,293899,73690,Beauty,123.14,1,10,Credit Card,2023-04-22 11:00:00,5.0,3.7,False,DHL,57,High,0.87,5,110.83,False,Wrong Item,0.8
2932,56.0,Female,Urban,906951,24060,Books,66.2,1,0,Credit Card,2023-04-22 12:00:00,1.0,2.8,False,UPS,27,Medium,0.56,2,66.2,False,Other,0.92
9556,64.0,Female,Rural,894415,60641,Clothing,71.18,2,15,COD,2023-04-22 13:00:00,1.0,3.6,False,FedEx,17,High,0.52,5,121.01,False,Damaged,0.22
5916,43.0,Male,Rural,668944,23607,Books,98.55,3,10,Debit Card,2023-04-22 14:00:00,4.0,2.9,False,FedEx,43,High,0.7,7,266.08,False,No Longer Needed,0.05
6498,,Female,Suburban,892067,73560,Electronics,91.94,2,20,Credit Card,2023-04-22 15:00:00,1.0,-0.4,False,Amazon Logistics,25,Low,0.17,1,147.1,False,No Longer Needed,0.33
1946,,Male,Rural,988805,74213,Clothing,86.02,1,10,Debit Card,2023-04-22 16:00:00,1.0,1.0,False,Amazon Logistics,9,High,0.78,6,77.42,False,Other,0.85
2439,24.0,Female,Rural,990987,99610,Electronics,82.4,1,0,Credit Card,2023-04-22 17:00:00,4.0,4.5,False,FedEx,48,High,0.94,9,82.4,False,,0.73
8730,57.0,Female,Suburban,472027,71776,Home,168.96,1,0,Credit Card,2023-04-22 18:00:00,2.0,,False,DHL,43,Low,0.3,7,168.96,False,Damaged,0.03
5857,,Other,Suburban,348945,58864,Clothing,77.4,1,15,Credit Card,2023-04-22 19:00:00,4.0,3.3,False,Amazon Logistics,33,Low,0.61,4,65.79,False,Other,0.15
1340,56.0,Male,Suburban,250694,95309,Electronics,115.0,1,15,Debit Card,2023-04-22 20:00:00,3.0,3.0,False,Amazon Logistics,45,Medium,0.03,2,97.75,False,No Longer Needed,0.93
1382,56.0,Female,Urban,616356,42970,Beauty,221.13,1,20,Debit Card,2023-04-22 21:00:00,4.0,1.8,False,DHL,37,Low,0.77,4,176.9,False,No Longer Needed,0.5
9491,45.0,Male,Urban,859401,38210,Home,57.68,4,20,Debit Card,2023-04-22 22:00:00,4.0,2.3,False,DHL,10,Low,0.56,7,184.58,False,No Longer Needed,0.64
1138,31.0,Other,Suburban,174975,54088,Clothing,109.64,4,10,Net Banking,2023-04-22 23:00:00,2.0,3.5,False,Amazon Logistics,13,Medium,0.67,4,394.7,False,Other,0.09
1358,67.0,Male,Urban,979877,70035,Clothing,112.22,2,15,COD,2023-04-23 00:00:00,4.0,3.6,False,FedEx,54,Low,0.14,1,190.77,False,Wrong Item,0.58
5931,55.0,Other,Suburban,160666,21683,Beauty,99.45,4,20,Net Banking,2023-04-23 01:00:00,4.0,6.3,False,Amazon Logistics,45,High,0.81,5,318.24,True,,0.85
4456,21.0,Male,Urban,463021,12962,Beauty,102.06,2,10,COD,2023-04-23 02:00:00,2.0,2.3,False,DHL,37,Low,0.26,4,183.71,False,Other,0.9
2627,59.0,Male,Rural,418149,72248,Electronics,56.05,2,5,Net Banking,2023-04-23 03:00:00,4.0,5.5,False,Amazon Logistics,0,Medium,0.68,4,106.49,False,Other,0.45
7626,35.0,Other,Urban,853789,45552,Electronics,117.94,4,10,COD,2023-04-23 04:00:00,2.0,1.7,True,UPS,16,High,0.59,3,424.58,False,No Longer Needed,0.59
6004,61.0,Female,Urban,732013,55321,Electronics,8.14,3,20,Debit Card,2023-04-23 05:00:00,3.0,3.7,False,DHL,48,Medium,0.65,7,19.54,False,,0.73
7652,65.0,Female,Rural,242475,57350,Books,189.89,2,10,COD,2023-04-23 06:00:00,2.0,3.3,False,Amazon Logistics,16,Low,0.05,3,341.8,False,No Longer Needed,0.4
7416,42.0,Female,Suburban,684765,73565,Home,185.65,1,5,Credit Card,2023-04-23 07:00:00,1.0,2.8,False,UPS,9,High,0.74,4,176.37,False,Damaged,0.29
4170,24.0,Male,Urban,986837,53861,Clothing,83.54,2,20,Debit Card,2023-04-23 08:00:00,1.0,3.0,False,DHL,29,Low,0.8,5,133.66,False,Damaged,0.09
4835,55.0,Male,Urban,606201,49164,Home,152.59,2,10,Net Banking,2023-04-23 09:00:00,2.0,2.1,True,UPS,41,Medium,0.47,8,274.66,False,No Longer Needed,0.2
9017,45.0,Female,Rural,689323,92095,Beauty,85.33,3,20,Credit Card,2023-04-23 10:00:00,4.0,,False,FedEx,45,Medium,0.41,7,204.79,False,Damaged,0.98
3151,22.0,Male,Rural,788263,54963,Home,100.49,1,10,Credit Card,2023-04-23 11:00:00,5.0,1.7,True,DHL,32,Low,0.34,6,90.44,False,Damaged,0.87
7905,20.0,Male,Rural,585705,81227,Home,65.95,3,0,Debit Card,2023-04-23 12:00:00,5.0,3.5,True,UPS,1,Medium,0.93,8,197.85,False,No Longer Needed,0.35
3834,61.0,Female,Rural,762671,13532,Electronics,140.99,3,20,Credit Card,2023-04-23 13:00:00,3.0,4.1,False,FedEx,49,Low,0.76,5,338.38,False,Damaged,0.83
3567,48.0,Other,Suburban,543827,30733,Beauty,70.94,3,20,Debit Card,2023-04-23 14:00:00,3.0,5.1,False,UPS,19,Medium,0.7,3,170.26,False,Wrong Item,0.76
2307,64.0,Male,Urban,721849,93463,Home,139.26,2,20,COD,2023-04-23 15:00:00,5.0,4.5,False,DHL,31,Medium,0.93,3,222.82,False,,0.97
9848,59.0,Male,Urban,644903,53114,Clothing,97.9,1,20,Debit Card,2023-04-23 16:00:00,,3.9,False,DHL,2,Medium,0.35,1,78.32,False,Wrong Item,0.04
3660,37.0,Male,Urban,418952,89018,Electronics,99.14,1,10,Debit Card,2023-04-23 17:00:00,2.0,2.0,True,DHL,35,Medium,0.63,6,89.23,True,Other,0.58
4730,36.0,Male,Urban,133580,15456,Home,25.43,3,15,Net Banking,2023-04-23 18:00:00,5.0,1.8,True,FedEx,4,High,0.69,9,64.85,False,Wrong Item,0.7
7207,65.0,Other,Suburban,223731,13413,Beauty,102.99,4,10,Credit Card,2023-04-23 19:00:00,1.0,1.3,False,Amazon Logistics,19,High,1.0,5,370.76,False,Other,0.83
4162,28.0,Female,Urban,454000,17085,Clothing,42.71,1,5,Net Banking,2023-04-23 20:00:00,3.0,1.1,False,DHL,2,Low,0.43,5,40.57,False,,0.8
2140,57.0,Male,Suburban,142898,37937,Beauty,103.08,1,0,Net Banking,2023-04-23 21:00:00,3.0,3.0,False,FedEx,2,Low,0.4,4,103.08,False,Damaged,0.28
9458,20.0,Female,Suburban,779312,30563,Beauty,196.99,3,10,Net Banking,2023-04-23 22:00:00,1.0,1.9,False,FedEx,35,Low,0.08,6,531.87,False,,0.7
2708,40.0,Male,Rural,182790,84868,Beauty,30.52,2,10,Net Banking,2023-04-23 23:00:00,3.0,4.8,False,DHL,5,Low,0.1,5,54.94,False,Damaged,0.81
4630,24.0,Other,Rural,639515,47575,Books,92.65,3,20,Net Banking,2023-04-24 00:00:00,5.0,2.1,False,DHL,38,Medium,0.51,6,222.36,False,Other,0.52
4211,,Female,Urban,506976,17386,Clothing,68.23,4,5,Credit Card,2023-04-24 01:00:00,3.0,3.1,True,DHL,35,Medium,0.17,4,259.27,False,No Longer Needed,0.5
7538,24.0,Other,Suburban,370970,69150,Beauty,47.98,4,20,Credit Card,2023-04-24 02:00:00,1.0,2.6,False,DHL,23,Medium,0.07,2,153.54,False,Damaged,0.44
1475,63.0,Male,Rural,572691,39572,Books,60.44,3,20,Credit Card,2023-04-24 03:00:00,3.0,,False,Amazon Logistics,46,Low,0.96,1,145.06,False,Wrong Item,0.21
8684,51.0,Other,Suburban,461116,45271,Electronics,173.54,4,15,Net Banking,2023-04-24 04:00:00,,4.6,False,Amazon Logistics,37,High,0.95,1,590.04,False,Other,0.83
2207,59.0,Other,Rural,969645,59810,Books,186.82,2,0,Credit Card,2023-04-24 05:00:00,2.0,4.0,False,UPS,36,Low,0.33,5,373.64,False,Wrong Item,0.5
2960,36.0,Male,Suburban,553648,74260,Electronics,47.68,2,15,Net Banking,2023-04-24 06:00:00,5.0,4.2,False,Amazon Logistics,7,High,0.79,4,81.06,False,Damaged,0.13
1557,26.0,Male,Urban,567212,86566,Books,120.05,2,20,Credit Card,2023-04-24 07:00:00,3.0,3.9,False,UPS,37,High,0.87,6,192.08,True,Other,0.91
1882,65.0,Female,Urban,551420,23138,Beauty,54.05,4,0,Credit Card,2023-04-24 08:00:00,4.0,1.9,False,UPS,48,Medium,0.46,6,216.2,False,Wrong Item,0.84
5761,68.0,Male,Suburban,501889,57369,Books,66.08,2,10,Credit Card,2023-04-24 09:00:00,3.0,1.9,False,FedEx,15,Medium,0.22,4,118.94,False,Other,0.42
6867,35.0,Female,Rural,717690,25646,Books,-2.46,3,5,Credit Card,2023-04-24 10:00:00,3.0,3.7,True,Amazon Logistics,42,Low,0.13,5,-7.01,False,Other,0.78
7963,,Other,Rural,922590,38812,Beauty,206.59,2,15,Debit Card,2023-04-24 11:00:00,1.0,5.3,False,Amazon Logistics,0,Low,0.14,8,351.2,False,Damaged,0.17
8166,65.0,Other,Urban,568205,98958,Electronics,154.92,4,5,Credit Card,2023-04-24 12:00:00,4.0,3.6,False,Amazon Logistics,13,High,0.8,3,588.7,False,Damaged,0.97
8929,62.0,Female,Urban,640192,86181,Beauty,67.42,1,20,Credit Card,2023-04-24 13:00:00,1.0,4.5,False,FedEx,44,High,0.38,4,53.94,False,,0.09
6347,59.0,Male,Urban,225212,24628,Clothing,114.24,4,0,Debit Card,2023-04-24 14:00:00,1.0,2.2,False,UPS,9,Medium,0.69,1,456.96,False,No Longer Needed,0.88
8269,42.0,Male,Rural,770756,34486,Books,80.0,3,10,COD,2023-04-24 15:00:00,5.0,4.6,False,Amazon Logistics,9,High,0.54,7,216.0,False,Damaged,1.0
9125,69.0,Other,Rural,324978,97945,Clothing,147.3,3,0,COD,2023-04-24 16:00:00,2.0,2.4,False,DHL,21,High,0.39,6,441.9,False,No Longer Needed,0.29
3454,,Female,Urban,187469,49266,Beauty,82.94,4,5,Debit Card,2023-04-24 17:00:00,3.0,3.4,False,FedEx,39,Low,0.12,5,315.17,False,,0.81
5494,61.0,Other,Suburban,678327,98268,Beauty,90.26,2,5,COD,2023-04-24 18:00:00,4.0,2.5,False,FedEx,40,Low,0.33,3,171.49,True,Other,0.91
2946,42.0,Other,Rural,851245,56557,Home,66.9,2,10,Credit Card,2023-04-24 19:00:00,3.0,4.3,False,FedEx,30,High,0.84,9,120.42,True,Damaged,0.95
3808,36.0,Male,Urban,628622,94961,Clothing,130.19,1,10,Net Banking,2023-04-24 20:00:00,,4.4,False,FedEx,3,High,0.81,5,117.17,False,No Longer Needed,0.72
7642,56.0,Female,Suburban,459140,87731,Home,210.47,2,0,Net Banking,2023-04-24 21:00:00,2.0,0.8,False,UPS,42,High,0.03,6,420.94,False,,0.62
4825,32.0,Other,Rural,127268,94258,Clothing,85.79,3,15,Credit Card,2023-04-24 22:00:00,1.0,5.0,False,UPS,22,Low,0.14,5,218.76,False,Wrong Item,0.1
4536,33.0,Male,Suburban,164636,26494,Home,85.21,2,0,Credit Card,2023-04-24 23:00:00,3.0,6.6,False,Amazon Logistics,40,Low,0.76,9,170.42,False,No Longer Needed,0.47
7068,44.0,Other,Suburban,908500,31571,Home,98.74,4,5,COD,2023-04-25 00:00:00,5.0,2.5,False,Amazon Logistics,11,Medium,0.34,3,375.21,False,Wrong Item,0.39
4802,57.0,Other,Rural,689409,44486,Clothing,113.01,4,0,Debit Card,2023-04-25 01:00:00,3.0,2.8,False,FedEx,44,Medium,0.64,7,452.04,False,,0.02
5699,27.0,Male,Urban,485905,98436,Beauty,85.05,1,20,Net Banking,2023-04-25 02:00:00,1.0,4.9,False,DHL,7,Medium,0.56,5,68.04,False,Wrong Item,0.29
2970,21.0,Male,Suburban,844030,71635,Electronics,80.39,3,0,Credit Card,2023-04-25 03:00:00,4.0,,False,UPS,59,Medium,0.65,6,241.17,True,,0.74
6806,68.0,Female,Urban,902717,10125,Beauty,104.13,4,0,Debit Card,2023-04-25 04:00:00,4.0,3.0,False,FedEx,44,Low,0.05,4,416.52,True,Damaged,0.3
7142,36.0,Other,Rural,724827,58814,Electronics,12.45,3,20,Debit Card,2023-04-25 05:00:00,4.0,5.8,True,UPS,23,Medium,0.93,8,29.88,False,Damaged,0.03
3819,45.0,Female,Suburban,317975,29318,Clothing,72.63,2,5,Credit Card,2023-04-25 06:00:00,4.0,1.0,False,FedEx,0,Low,0.02,9,138.0,False,,0.77
1364,38.0,Male,Suburban,621471,72363,Books,-0.05,1,10,Debit Card,2023-04-25 07:00:00,4.0,1.8,False,DHL,25,Low,0.01,4,-0.05,False,Other,0.81
5258,64.0,Male,Suburban,124136,53162,Beauty,75.37,1,0,Net Banking,2023-04-25 08:00:00,2.0,3.6,False,FedEx,21,Medium,0.23,4,75.37,False,Damaged,0.03
4119,31.0,Other,Suburban,531003,17590,Home,52.59,2,15,Net Banking,2023-04-25 09:00:00,2.0,0.6,True,FedEx,42,Low,0.99,2,89.4,False,,0.84
2863,50.0,Female,Suburban,648713,44850,Beauty,131.35,4,10,Debit Card,2023-04-25 10:00:00,5.0,2.4,False,FedEx,24,High,0.07,6,472.86,False,Damaged,0.8
1115,65.0,Female,Rural,588217,22134,Clothing,63.24,3,15,Credit Card,2023-04-25 11:00:00,4.0,2.4,True,DHL,30,Medium,0.87,5,161.26,False,Damaged,0.62
8084,27.0,Other,Suburban,643249,35230,Books,81.72,3,0,Debit Card,2023-04-25 12:00:00,1.0,4.4,False,Amazon Logistics,55,Medium,0.16,2,245.16,False,,0.04
9016,,Other,Rural,264515,25058,Books,-7.39,3,15,COD,2023-04-25 13:00:00,1.0,4.0,False,Amazon Logistics,33,High,0.11,4,-18.84,False,No Longer Needed,0.94
3384,47.0,Female,Urban,380967,89837,Beauty,151.12,4,10,Credit Card,2023-04-25 14:00:00,,0.5,True,Amazon Logistics,36,Medium,0.78,4,544.03,False,,0.1
4935,39.0,Male,Rural,437553,37039,Beauty,45.68,2,15,Credit Card,2023-04-25 15:00:00,4.0,2.0,False,FedEx,10,Low,0.85,3,77.66,False,Damaged,0.72
8742,20.0,Male,Suburban,695411,75820,Beauty,75.87,3,15,Credit Card,2023-04-25 16:00:00,1.0,2.0,False,Amazon Logistics,3,Low,0.79,10,193.47,True,,0.76
6442,54.0,Other,Urban,204249,48334,Clothing,138.9,4,10,Net Banking,2023-04-25 17:00:00,5.0,2.7,False,FedEx,7,Low,0.24,5,500.04,False,Other,0.95
3490,58.0,Female,Rural,125852,53525,Electronics,139.09,3,10,Credit Card,2023-04-25 18:00:00,,1.4,False,UPS,56,Medium,0.88,5,375.54,False,Other,0.95
7980,35.0,Female,Rural,137535,94194,Electronics,44.46,4,10,Credit Card,2023-04-25 19:00:00,5.0,3.7,False,FedEx,43,High,0.07,6,160.06,False,Damaged,0.28
8661,28.0,Female,Rural,631292,38443,Home,126.35,2,10,Net Banking,2023-04-25 20:00:00,4.0,2.0,False,UPS,34,High,0.34,2,227.43,False,No Longer Needed,0.23
2724,65.0,Male,Suburban,599248,13972,Clothing,42.56,3,20,Net Banking,2023-04-25 21:00:00,3.0,3.9,True,FedEx,24,Medium,0.46,4,102.14,False,Wrong Item,0.41
9182,19.0,Male,Suburban,258895,74936,Books,111.62,2,0,Net Banking,2023-04-25 22:00:00,3.0,3.0,False,DHL,30,Low,0.07,0,223.24,False,No Longer Needed,0.94
3767,29.0,Female,Rural,729201,89215,Home,60.79,1,10,Credit Card,2023-04-25 23:00:00,,1.5,False,DHL,48,Low,0.58,8,54.71,False,Other,0.72
2137,23.0,Female,Rural,940518,39519,Books,49.24,4,5,Credit Card,2023-04-26 00:00:00,4.0,5.1,False,Amazon Logistics,22,Medium,0.56,5,187.11,False,Other,0.91
5117,60.0,Other,Urban,349408,89914,Books,101.76,1,15,Net Banking,2023-04-26 01:00:00,1.0,5.1,False,DHL,39,Medium,0.99,4,86.5,False,No Longer Needed,0.22
4420,57.0,Other,Suburban,107131,85864,Beauty,63.82,2,10,Net Banking,2023-04-26 02:00:00,3.0,3.4,False,FedEx,37,Low,0.62,5,114.88,False,Damaged,0.07
6845,,Female,Suburban,838592,65881,Books,200.93,2,10,COD,2023-04-26 03:00:00,5.0,2.6,False,DHL,3,Medium,0.4,5,361.67,True,,0.02
5778,46.0,Female,Urban,912081,34732,Books,69.11,2,0,Net Banking,2023-04-26 04:00:00,5.0,1.4,False,DHL,35,High,0.79,2,138.22,False,Other,0.07
4906,47.0,Male,Rural,759459,27673,Clothing,40.4,3,10,Debit Card,2023-04-26 05:00:00,1.0,4.6,False,FedEx,6,High,0.33,5,109.08,False,Other,0.84
4637,19.0,Female,Rural,544022,85909,Beauty,55.06,3,20,COD,2023-04-26 06:00:00,1.0,4.2,True,Amazon Logistics,9,Medium,0.53,4,132.14,False,Wrong Item,0.87
